id_municipio,sigla_uf,regiao,cluster_k2,cluster_k3,cluster_k4,cluster_k5,cluster_k6,cluster_k7,cluster_k8,cluster_k9,cluster_k10
2101509,MA,Nordeste,1,2,3,0,5,0,7,8,9
2101608,MA,Nordeste,1,2,1,3,1,5,2,0,3
2101707,MA,Nordeste,1,2,1,3,1,5,2,0,5
2101731,MA,Nordeste,1,2,3,0,5,0,7,8,9
2101772,MA,Nordeste,1,2,1,3,1,5,2,0,5
2101806,MA,Nordeste,1,2,3,0,2,6,5,7,3
2101905,MA,Nordeste,1,2,1,3,1,5,2,0,3
2101939,MA,Nordeste,1,2,3,0,2,6,5,7,3
2101970,MA,Nordeste,1,2,3,0,5,0,7,8,9
2102002,MA,Nordeste,1,2,1,3,1,5,2,0,3
2102036,MA,Nordeste,1,2,1,3,1,5,2,0,5
2102077,MA,Nordeste,1,2,1,3,5,5,2,0,3
2102101,MA,Nordeste,1,2,1,3,5,0,7,0,9
2102150,MA,Nordeste,1,2,3,0,2,6,5,7,3
2102200,MA,Nordeste,1,2,1,3,1,5,2,0,5
2102309,MA,Nordeste,1,2,1,3,1,5,2,0,3
2102325,MA,Nordeste,1,2,1,3,1,5,2,0,5
2102358,MA,Nordeste,1,2,3,0,5,0,7,8,9
2102374,MA,Nordeste,1,2,3,0,5,0,7,8,9
2102408,MA,Nordeste,1,2,1,3,1,5,2,0,5
2102507,MA,Nordeste,1,2,1,3,1,5,2,0,5
2102556,MA,Nordeste,1,2,1,3,1,5,2,0,3
2102606,MA,Nordeste,1,2,1,3,1,5,2,0,5
2102705,MA,Nordeste,1,2,3,0,5,0,7,8,9
2102754,MA,Nordeste,1,2,1,3,1,5,2,0,3
2102804,MA,Nordeste,1,2,1,3,1,5,1,3,6
2102903,MA,Nordeste,1,2,1,3,1,5,2,0,5
2103000,MA,Nordeste,1,2,1,3,1,5,2,0,5
2103109,MA,Nordeste,1,2,3,0,5,0,7,8,9
2103125,MA,Nordeste,1,2,3,0,5,0,7,8,9
2103158,MA,Nordeste,1,2,1,3,5,0,7,8,9
2103174,MA,Nordeste,1,2,3,0,5,0,7,8,9
2103208,MA,Nordeste,1,2,1,3,5,0,7,0,9
2103257,MA,Nordeste,1,2,1,3,1,5,2,0,5
2103307,MA,Nordeste,1,2,1,3,1,5,2,0,3
2103406,MA,Nordeste,1,2,1,3,1,5,2,0,5
2103505,MA,Nordeste,1,2,1,3,1,5,2,0,5
2103554,MA,Nordeste,1,2,3,0,5,0,7,8,9
2103604,MA,Nordeste,1,2,1,3,1,5,2,0,3
2103703,MA,Nordeste,1,2,1,3,5,0,7,8,9
2103752,MA,Nordeste,1,2,3,0,2,6,5,7,3
2103802,MA,Nordeste,1,2,1,3,1,5,2,0,3
2103901,MA,Nordeste,1,2,3,0,5,0,7,8,9
2104008,MA,Nordeste,1,2,3,0,5,0,7,8,9
2104057,MA,Nordeste,1,0,0,1,0,2,6,6,1
2104073,MA,Nordeste,1,2,3,0,2,6,5,7,3
2104081,MA,Nordeste,1,2,3,0,2,6,5,7,3
2104099,MA,Nordeste,1,2,3,0,5,0,7,8,9
2104107,MA,Nordeste,1,2,1,3,5,0,1,3,6
2104206,MA,Nordeste,1,2,3,0,5,0,7,8,9
2104305,MA,Nordeste,0,0,0,1,0,2,6,6,1
2104404,MA,Nordeste,1,2,3,0,2,6,5,7,3
2104503,MA,Nordeste,1,2,3,0,5,0,7,8,9
2104552,MA,Nordeste,1,0,1,1,1,5,6,0,1
2104602,MA,Nordeste,1,2,3,0,5,0,7,8,9
2104628,MA,Nordeste,1,2,3,0,2,6,5,7,3
2104651,MA,Nordeste,1,2,1,3,5,0,7,8,9
2104677,MA,Nordeste,1,2,1,3,5,0,7,8,9
2104701,MA,Nordeste,1,2,3,0,2,6,5,7,3
2104800,MA,Nordeste,1,2,1,3,5,0,7,8,9
2104909,MA,Nordeste,1,2,3,0,5,0,7,8,9
2105005,MA,Nordeste,1,2,1,3,5,0,7,8,9
2105104,MA,Nordeste,1,2,3,0,2,6,5,7,3
2105153,MA,Nordeste,1,2,3,0,5,0,7,8,9
2105203,MA,Nordeste,1,2,3,0,5,0,7,8,9
2105302,MA,Nordeste,1,0,0,1,0,3,4,1,4
2105351,MA,Nordeste,1,2,3,3,5,0,7,8,9
2105401,MA,Nordeste,1,2,1,3,1,5,2,0,5
2105427,MA,Nordeste,1,2,3,0,5,0,7,8,9
2105450,MA,Nordeste,1,2,3,0,2,6,5,7,3
2105476,MA,Nordeste,1,2,3,0,2,6,5,7,3
2105500,MA,Nordeste,1,2,3,0,5,0,7,8,9
2105609,MA,Nordeste,1,2,3,0,5,0,7,8,3
2105658,MA,Nordeste,1,2,3,0,2,6,5,7,3
2105708,MA,Nordeste,1,2,1,3,5,0,7,8,9
2105807,MA,Nordeste,1,2,3,0,5,0,7,8,9
2105906,MA,Nordeste,1,2,1,3,5,0,7,8,9
2105922,MA,Nordeste,1,2,1,3,1,5,2,0,5
2105948,MA,Nordeste,1,2,3,0,5,0,7,8,9
2105963,MA,Nordeste,1,2,3,0,5,0,7,8,9
2105989,MA,Nordeste,1,2,3,0,5,0,7,8,3
2106003,MA,Nordeste,1,2,1,3,1,5,2,0,5
2106102,MA,Nordeste,0,1,2,2,3,4,1,3,6
2106201,MA,Nordeste,1,2,3,0,5,0,7,8,9
2106300,MA,Nordeste,1,2,3,0,5,0,7,8,9
2106326,MA,Nordeste,1,2,3,0,5,0,7,8,3
2106359,MA,Nordeste,1,2,3,0,5,0,7,8,9
2106375,MA,Nordeste,1,2,3,0,5,0,7,8,3
2106409,MA,Nordeste,1,2,3,0,5,0,7,8,3
2106508,MA,Nordeste,1,2,1,3,1,5,2,0,5
2106607,MA,Nordeste,1,2,3,0,5,0,7,8,9
2106631,MA,Nordeste,1,2,3,0,5,0,7,8,9
2106672,MA,Nordeste,1,2,3,0,5,0,7,8,9
2106706,MA,Nordeste,1,2,1,0,2,6,5,7,3
2106755,MA,Nordeste,1,0,0,1,5,0,7,8,1
2106805,MA,Nordeste,1,2,3,0,5,0,7,8,9
2106904,MA,Nordeste,1,2,1,3,1,5,2,0,5
2107001,MA,Nordeste,1,2,3,0,2,6,5,7,3
2107100,MA,Nordeste,1,2,3,0,1,5,2,0,3
2107209,MA,Nordeste,1,2,1,3,5,5,2,0,5
2107258,MA,Nordeste,1,2,3,0,2,6,5,3,6
2107308,MA,Nordeste,1,2,3,0,5,0,7,8,9
2107357,MA,Nordeste,1,2,1,3,1,5,2,0,5
2107407,MA,Nordeste,1,2,1,3,5,0,7,8,9
2107456,MA,Nordeste,1,2,1,3,1,5,2,0,3
2107506,MA,Nordeste,1,2,1,3,1,5,2,0,5
2107605,MA,Nordeste,1,2,1,3,1,5,2,0,5
2107704,MA,Nordeste,1,2,1,3,1,5,2,0,3
2107803,MA,Nordeste,1,2,1,3,5,0,7,8,9
2107902,MA,Nordeste,1,2,3,0,2,6,5,7,3
2108009,MA,Nordeste,1,2,1,3,5,0,7,8,9
2108058,MA,Nordeste,1,2,3,0,2,6,5,7,3
2108108,MA,Nordeste,1,2,3,0,5,0,7,8,9
2108207,MA,Nordeste,1,2,1,3,1,5,2,0,5
2108256,MA,Nordeste,1,2,1,3,1,5,2,0,3
2108306,MA,Nordeste,1,2,1,3,1,5,2,0,5
2108405,MA,Nordeste,1,2,3,0,5,0,7,8,9
2108454,MA,Nordeste,1,2,1,3,1,5,2,0,5
2108504,MA,Nordeste,1,2,3,0,5,0,7,8,9
2108603,MA,Nordeste,1,2,1,3,1,5,2,0,5
2108702,MA,Nordeste,1,2,1,3,1,5,2,0,3
2108801,MA,Nordeste,1,2,1,3,5,0,7,8,9
2108900,MA,Nordeste,1,2,3,0,5,0,7,8,9
2109007,MA,Nordeste,1,0,1,3,1,5,4,1,5
2109056,MA,Nordeste,1,2,3,0,5,0,7,8,9
2109106,MA,Nordeste,1,2,1,3,1,5,2,0,5
2109205,MA,Nordeste,1,2,1,3,1,5,2,0,5
2109239,MA,Nordeste,1,2,3,0,5,0,7,8,3
2109270,MA,Nordeste,1,2,3,0,5,0,7,8,9
2109304,MA,Nordeste,1,2,3,0,2,6,5,0,3
2109403,MA,Nordeste,1,2,3,0,5,0,7,8,3
2109452,MA,Nordeste,1,2,1,3,5,0,7,8,9
2109502,MA,Nordeste,1,2,1,2,3,4,1,3,6
2109551,MA,Nordeste,1,2,3,0,2,6,5,7,3
2109601,MA,Nordeste,1,2,1,3,5,0,7,8,9
2109700,MA,Nordeste,0,1,2,2,3,4,1,3,6
2109759,MA,Nordeste,1,2,1,3,1,5,2,0,5
2109809,MA,Nordeste,1,2,1,3,1,5,2,0,5
2109908,MA,Nordeste,1,2,3,0,5,0,7,8,9
2110005,MA,Nordeste,1,2,1,3,1,5,2,0,5
2110039,MA,Nordeste,1,2,1,3,1,5,2,0,3
2110104,MA,Nordeste,1,2,1,3,1,5,2,0,5
2110203,MA,Nordeste,1,2,1,3,1,5,2,0,3
2110237,MA,Nordeste,1,2,1,3,5,0,7,8,9
2110278,MA,Nordeste,1,2,3,0,2,6,5,7,3
2110302,MA,Nordeste,0,0,0,1,0,2,6,6,1
2110401,MA,Nordeste,1,2,1,3,1,5,2,0,3
2110500,MA,Nordeste,1,2,1,3,1,5,2,0,5
2110609,MA,Nordeste,1,2,3,0,5,0,7,8,9
2110658,MA,Nordeste,0,1,2,2,3,4,1,3,6
2110708,MA,Nordeste,1,2,1,3,1,5,2,0,3
2110807,MA,Nordeste,1,2,3,0,2,6,5,7,3
2110856,MA,Nordeste,1,2,3,0,2,6,5,7,0
2110906,MA,Nordeste,1,2,3,0,5,0,7,8,3
2111003,MA,Nordeste,1,2,1,3,1,5,2,0,3
2111029,MA,Nordeste,1,2,3,0,5,0,7,8,9
2111052,MA,Nordeste,1,2,3,0,2,6,5,7,3
2111078,MA,Nordeste,1,2,1,3,1,5,2,0,3
2111102,MA,Nordeste,1,2,1,3,5,0,7,8,9
2111201,MA,Nordeste,1,2,1,3,1,5,2,0,5
2111250,MA,Nordeste,1,2,3,0,5,0,7,8,3
2111300,MA,Nordeste,1,0,0,1,0,3,4,1,4
2111409,MA,Nordeste,1,2,1,3,1,5,2,0,5
2111508,MA,Nordeste,1,2,1,3,1,5,2,0,5
2111532,MA,Nordeste,1,2,3,0,2,6,5,7,3
2111573,MA,Nordeste,0,1,2,2,3,4,1,3,6
2111607,MA,Nordeste,1,2,1,2,3,4,1,3,6
2111631,MA,Nordeste,1,2,3,0,2,6,5,7,3
2111672,MA,Nordeste,1,2,3,0,5,0,7,8,9
2111706,MA,Nordeste,1,2,1,3,1,5,2,0,5
2111722,MA,Nordeste,1,2,3,0,5,0,7,8,9
2111748,MA,Nordeste,1,2,3,0,5,0,7,8,9
2111763,MA,Nordeste,1,2,3,0,5,0,7,8,9
2111789,MA,Nordeste,1,2,3,0,5,0,7,8,9
2111805,MA,Nordeste,1,2,3,0,5,0,7,8,3
2111904,MA,Nordeste,1,2,1,3,5,0,7,8,9
2111953,MA,Nordeste,1,2,3,0,2,6,5,7,3
2112001,MA,Nordeste,0,1,2,2,3,4,1,3,6
2112100,MA,Nordeste,1,2,1,3,1,5,2,0,3
2112209,MA,Nordeste,1,0,1,3,1,3,4,1,4
2112233,MA,Nordeste,1,2,1,3,1,5,2,0,5
2112274,MA,Nordeste,1,2,3,0,5,0,7,8,3
2112308,MA,Nordeste,1,2,1,3,1,5,2,0,5
2112407,MA,Nordeste,1,2,1,3,1,5,2,0,5
2112456,MA,Nordeste,1,2,3,0,5,0,7,8,9
2112506,MA,Nordeste,1,2,1,3,1,5,2,0,5
2112605,MA,Nordeste,1,2,1,3,1,5,2,0,5
2112704,MA,Nordeste,1,2,1,3,5,5,2,0,5
2112803,MA,Nordeste,1,2,1,3,1,5,2,0,5
2112852,MA,Nordeste,1,2,3,0,5,0,7,8,9
2112902,MA,Nordeste,1,2,1,3,5,0,7,8,9
2113009,MA,Nordeste,1,2,3,0,2,6,5,7,3
2114007,MA,Nordeste,1,2,1,3,5,0,7,8,9
2200053,PI,Nordeste,1,2,3,0,5,0,7,8,9
2200103,PI,Nordeste,1,2,3,0,5,0,7,8,9
2200202,PI,Nordeste,1,2,3,0,5,0,7,8,9
2200251,PI,Nordeste,1,2,3,0,2,6,5,7,3
2200277,PI,Nordeste,1,2,3,0,5,0,7,8,9
2200301,PI,Nordeste,1,2,3,0,5,0,7,8,3
2200400,PI,Nordeste,1,2,1,3,5,0,7,8,9
2200459,PI,Nordeste,1,2,3,0,5,0,7,8,9
2200509,PI,Nordeste,1,2,3,0,5,0,7,8,9
2200608,PI,Nordeste,1,2,3,0,2,6,5,7,0
2200707,PI,Nordeste,1,2,3,0,5,0,7,8,9
2200806,PI,Nordeste,0,1,2,4,4,2,6,5,7
2200905,PI,Nordeste,1,2,3,0,5,0,7,8,9
2200954,PI,Nordeste,1,2,3,0,2,6,5,7,3
2201002,PI,Nordeste,1,2,3,0,5,0,7,8,9
2201051,PI,Nordeste,1,2,3,0,2,6,5,7,3
2201101,PI,Nordeste,1,2,3,0,5,0,7,8,9
2201150,PI,Nordeste,0,1,2,2,3,4,1,3,6
2201176,PI,Nordeste,1,2,3,0,2,6,5,7,0
2201200,PI,Nordeste,1,2,3,0,5,0,7,8,9
2201309,PI,Nordeste,1,2,1,2,3,4,1,3,6
2201408,PI,Nordeste,1,2,3,0,5,0,7,8,9
2201507,PI,Nordeste,1,2,3,0,5,0,7,8,9
2201556,PI,Nordeste,1,2,1,3,1,5,2,0,5
2201572,PI,Nordeste,0,1,3,4,5,0,7,8,9
2201606,PI,Nordeste,1,2,3,0,5,0,7,8,9
2201705,PI,Nordeste,1,2,3,0,5,0,7,8,9
2201739,PI,Nordeste,1,2,3,0,5,0,7,8,9
2201770,PI,Nordeste,1,2,3,0,2,6,5,7,3
2201804,PI,Nordeste,1,2,3,0,2,6,5,7,3
2201903,PI,Nordeste,1,2,1,3,1,0,1,3,6
2201919,PI,Nordeste,1,2,3,0,5,0,7,8,3
2201929,PI,Nordeste,1,2,3,0,2,6,5,7,3
2201945,PI,Nordeste,1,2,3,0,2,6,5,7,3
2201960,PI,Nordeste,1,2,3,0,5,0,7,8,9
2201988,PI,Nordeste,1,2,3,0,5,0,7,8,9
2202000,PI,Nordeste,1,2,3,0,5,0,7,8,9
2202026,PI,Nordeste,1,2,3,0,5,0,7,8,9
2202059,PI,Nordeste,1,2,3,0,5,0,7,8,9
2202075,PI,Nordeste,1,2,3,0,5,0,7,8,9
2202083,PI,Nordeste,1,2,3,0,5,0,7,8,9
2202091,PI,Nordeste,0,0,0,1,0,2,6,6,1
2202109,PI,Nordeste,1,2,3,0,2,0,5,7,9
2202117,PI,Nordeste,1,2,3,0,5,0,7,8,9
2202133,PI,Nordeste,1,2,3,0,2,6,5,7,0
2202174,PI,Nordeste,1,2,3,0,5,0,7,8,9
2202208,PI,Nordeste,1,2,3,0,5,0,7,8,9
2202251,PI,Nordeste,1,2,3,0,5,0,7,8,9
2202307,PI,Nordeste,1,2,3,0,5,0,7,8,9
2202406,PI,Nordeste,1,2,3,0,5,0,7,8,9
2202455,PI,Nordeste,1,2,3,0,5,0,7,8,9
2202505,PI,Nordeste,1,2,3,0,5,0,7,8,9
2202539,PI,Nordeste,1,2,3,0,2,6,5,7,3
2202554,PI,Nordeste,1,2,3,0,5,0,7,8,9
2202604,PI,Nordeste,1,2,3,0,5,0,7,0,3
2202653,PI,Nordeste,1,2,3,0,2,6,5,7,3
2202703,PI,Nordeste,1,2,1,3,1,5,2,0,5
2202711,PI,Nordeste,1,2,3,0,2,6,5,7,3
2202729,PI,Nordeste,1,2,3,0,2,6,5,7,3
2202737,PI,Nordeste,1,2,3,0,2,6,5,7,3
2202752,PI,Nordeste,1,2,3,0,5,0,7,8,9
2202778,PI,Nordeste,1,2,3,0,2,6,5,7,3
2202802,PI,Nordeste,1,2,3,0,5,0,7,8,9
2202851,PI,Nordeste,1,2,3,0,5,0,7,8,9
2202901,PI,Nordeste,1,2,3,0,5,0,7,8,9
2203008,PI,Nordeste,1,2,3,0,5,0,7,8,9
2203107,PI,Nordeste,1,2,1,3,5,0,7,8,9
2203206,PI,Nordeste,1,2,3,0,5,0,7,8,9
2203230,PI,Nordeste,0,1,2,2,3,4,1,3,6
2203255,PI,Nordeste,1,2,3,0,5,0,7,8,9
2203271,PI,Nordeste,1,2,3,0,2,6,5,7,3
2203305,PI,Nordeste,1,2,1,3,5,0,7,8,9
2203354,PI,Nordeste,1,2,3,0,5,0,7,8,9
2203404,PI,Nordeste,1,2,3,0,2,6,5,7,0
2203420,PI,Nordeste,1,2,3,0,5,0,7,8,9
2203453,PI,Nordeste,1,2,3,0,5,0,7,8,9
2203503,PI,Nordeste,1,2,3,0,5,0,7,8,9
2203602,PI,Nordeste,1,2,3,0,2,6,5,7,0
2203701,PI,Nordeste,1,2,1,3,5,0,7,8,9
2203750,PI,Nordeste,1,2,3,0,5,0,7,8,9
2203800,PI,Nordeste,1,2,3,0,2,6,5,7,3
2203859,PI,Nordeste,1,2,3,0,5,0,7,8,9
2203909,PI,Nordeste,1,2,1,3,1,3,4,1,4
2204006,PI,Nordeste,1,2,3,0,5,0,7,8,9
2204105,PI,Nordeste,1,2,3,0,2,6,5,7,3
2204154,PI,Nordeste,1,2,3,0,2,6,5,7,0
2204204,PI,Nordeste,1,2,3,0,2,6,5,7,0
2204303,PI,Nordeste,1,2,3,0,5,0,7,8,9
2204352,PI,Nordeste,1,2,3,0,2,6,5,7,3
2204402,PI,Nordeste,1,2,1,3,5,0,7,3,6
2204501,PI,Nordeste,0,0,0,1,0,2,6,6,1
2204550,PI,Nordeste,1,2,3,0,5,0,7,8,9
2204600,PI,Nordeste,1,2,3,0,2,6,5,7,0
2204659,PI,Nordeste,1,2,3,0,5,0,7,8,3
2204709,PI,Nordeste,1,2,3,0,2,6,5,7,0
2204808,PI,Nordeste,1,2,3,0,2,6,5,7,3
2204907,PI,Nordeste,1,2,3,0,2,6,5,7,3
2205003,PI,Nordeste,1,2,3,0,2,6,5,7,3
2205102,PI,Nordeste,1,2,3,0,2,6,5,7,3
2205151,PI,Nordeste,1,2,3,0,5,0,7,8,9
2205201,PI,Nordeste,1,2,1,3,1,5,2,0,5
2205250,PI,Nordeste,1,2,3,0,5,0,7,8,9
2205276,PI,Nordeste,1,2,3,0,2,6,5,7,3
2205300,PI,Nordeste,1,2,3,0,2,6,5,7,9
2205359,PI,Nordeste,1,2,3,0,2,6,5,7,1
2205409,PI,Nordeste,1,2,3,0,5,0,7,8,9
2205458,PI,Nordeste,1,2,3,0,5,0,7,8,9
2205508,PI,Nordeste,1,2,1,3,1,5,2,0,5
2205516,PI,Nordeste,1,2,3,0,2,6,5,7,3
2205524,PI,Nordeste,1,2,3,0,5,0,7,8,9
2205532,PI,Nordeste,1,2,3,0,5,0,7,8,9
2205540,PI,Nordeste,1,2,3,0,2,6,5,7,3
2205557,PI,Nordeste,1,2,3,0,5,0,7,8,9
2205565,PI,Nordeste,0,0,0,1,0,2,6,6,1
2205573,PI,Nordeste,1,2,3,0,2,6,5,7,3
2205581,PI,Nordeste,1,2,3,0,2,6,5,7,0
2205599,PI,Nordeste,1,2,3,0,5,0,7,8,9
2205607,PI,Nordeste,1,2,3,0,5,0,7,8,9
2205706,PI,Nordeste,1,2,1,3,1,5,2,0,3
2205805,PI,Nordeste,1,2,1,3,1,5,2,0,5
2205854,PI,Nordeste,1,2,3,0,5,0,7,8,9
2205904,PI,Nordeste,1,2,3,0,2,6,5,7,3
2205953,PI,Nordeste,1,0,0,1,0,2,6,4,1
2206001,PI,Nordeste,1,2,3,0,5,0,7,8,9
2206050,PI,Nordeste,1,2,3,0,5,0,7,8,9
2206100,PI,Nordeste,1,2,3,0,2,6,5,7,3
2206209,PI,Nordeste,1,2,3,0,5,0,7,8,9
2206308,PI,Nordeste,1,1,3,0,5,0,7,8,9
2206357,PI,Nordeste,1,2,3,0,2,6,5,7,3
2206407,PI,Nordeste,1,2,1,3,1,5,2,0,5
2206506,PI,Nordeste,1,2,3,0,5,0,7,8,9
2206605,PI,Nordeste,1,1,2,2,3,4,1,3,6
2206654,PI,Nordeste,1,2,3,0,5,0,7,8,9
2206670,PI,Nordeste,1,2,3,0,5,0,7,8,9
2206696,PI,Nordeste,1,2,3,0,5,0,7,8,9
2206704,PI,Nordeste,1,2,3,0,2,6,5,7,3
2206720,PI,Nordeste,1,2,3,0,2,6,5,7,3
2206753,PI,Nordeste,1,2,1,3,1,5,2,0,5
2206803,PI,Nordeste,1,2,3,0,5,0,7,8,9
2206902,PI,Nordeste,1,2,3,0,5,0,7,8,9
2206951,PI,Nordeste,1,2,3,0,5,0,7,8,9
2207009,PI,Nordeste,1,2,1,3,1,5,2,0,5
2207108,PI,Nordeste,1,2,3,0,5,0,7,8,9
2207207,PI,Nordeste,1,1,3,0,5,0,7,8,9
2207306,PI,Nordeste,1,2,3,0,5,0,7,8,9
2207355,PI,Nordeste,1,2,3,0,5,0,7,8,9
2207405,PI,Nordeste,1,2,1,3,5,0,1,3,6
2207504,PI,Nordeste,1,2,3,0,2,6,5,7,3
2207553,PI,Nordeste,1,2,3,0,2,6,5,7,3
2207603,PI,Nordeste,1,2,3,0,2,6,5,7,3
2207702,PI,Nordeste,1,2,1,3,1,5,2,0,5
2207751,PI,Nordeste,1,2,3,0,5,0,7,8,9
2207777,PI,Nordeste,1,2,3,0,5,0,7,8,9
2207793,PI,Nordeste,1,2,3,0,2,6,5,7,3
2207801,PI,Nordeste,1,2,1,3,1,6,5,7,3
2207850,PI,Nordeste,1,2,3,0,5,0,7,8,9
2207900,PI,Nordeste,1,2,1,3,1,5,2,0,5
2207934,PI,Nordeste,1,1,3,0,2,6,5,7,0
2207959,PI,Nordeste,1,2,3,0,2,6,5,7,3
2208007,PI,Nordeste,1,2,1,3,1,3,4,1,3
2208106,PI,Nordeste,1,2,3,0,5,0,7,8,9
2208205,PI,Nordeste,1,2,3,0,2,6,5,7,3
2208304,PI,Nordeste,1,2,1,3,1,5,2,0,5
2208403,PI,Nordeste,1,2,1,3,1,5,2,0,5
2208502,PI,Nordeste,1,2,3,0,5,0,7,8,3
2208551,PI,Nordeste,1,2,3,0,5,0,7,8,0
2208601,PI,Nordeste,1,2,3,0,2,6,5,7,0
2208650,PI,Nordeste,1,2,3,0,5,0,7,8,9
2208700,PI,Nordeste,1,2,3,0,5,0,7,8,9
2208809,PI,Nordeste,1,2,3,0,5,0,7,8,9
2208858,PI,Nordeste,1,2,3,0,5,0,7,8,9
2208874,PI,Nordeste,0,0,0,1,0,2,6,6,1
2208908,PI,Nordeste,0,1,2,2,3,4,1,3,6
2209005,PI,Nordeste,1,2,3,0,5,0,7,8,9
2209104,PI,Nordeste,1,2,3,0,2,6,5,7,0
2209153,PI,Nordeste,1,2,3,0,5,0,7,8,9
2209203,PI,Nordeste,0,1,2,2,3,4,1,3,6
2209302,PI,Nordeste,1,2,3,0,5,0,7,8,9
2209351,PI,Nordeste,1,2,3,0,2,6,5,7,3
2209377,PI,Nordeste,1,2,3,0,2,6,5,7,0
2209401,PI,Nordeste,1,2,3,0,2,6,5,7,3
2209450,PI,Nordeste,1,2,3,0,5,0,7,8,9
2209500,PI,Nordeste,1,2,3,0,5,0,7,8,9
2209559,PI,Nordeste,1,2,3,0,5,0,7,8,9
2209609,PI,Nordeste,1,2,3,0,5,0,7,8,9
2209658,PI,Nordeste,1,2,3,0,5,0,7,8,9
2209708,PI,Nordeste,1,2,3,0,5,0,7,8,9
2209757,PI,Nordeste,1,2,3,0,2,6,5,7,3
2209807,PI,Nordeste,1,2,3,0,2,6,5,7,0
2209856,PI,Nordeste,0,1,3,4,4,1,0,5,0
2209872,PI,Nordeste,1,2,3,0,2,6,5,7,3
2209906,PI,Nordeste,1,2,3,0,2,6,5,7,3
2209955,PI,Nordeste,1,2,3,0,5,0,7,8,9
2209971,PI,Nordeste,1,2,3,0,5,0,7,8,9
2210003,PI,Nordeste,1,0,0,1,5,0,7,8,9
2210052,PI,Nordeste,1,2,3,0,2,6,5,7,3
2210102,PI,Nordeste,1,2,3,0,5,0,7,8,9
2210201,PI,Nordeste,1,2,3,0,2,6,5,7,3
2210300,PI,Nordeste,1,2,3,0,2,6,5,7,0
2210359,PI,Nordeste,1,2,3,0,5,0,7,8,9
2210375,PI,Nordeste,1,2,3,0,2,6,5,7,0
2210383,PI,Nordeste,1,2,3,0,2,6,5,7,3
2210391,PI,Nordeste,1,2,3,0,5,0,7,8,9
2210409,PI,Nordeste,1,2,3,0,5,0,7,8,9
2210508,PI,Nordeste,1,2,3,0,5,0,7,8,9
2210607,PI,Nordeste,1,2,1,3,5,0,7,8,9
2210623,PI,Nordeste,1,2,3,0,5,0,7,8,9
2210631,PI,Nordeste,1,1,2,2,3,4,1,3,6
2210656,PI,Nordeste,1,2,1,3,1,5,2,0,5
2210706,PI,Nordeste,1,0,0,1,5,0,7,8,9
2210805,PI,Nordeste,1,2,3,0,5,0,7,8,9
2210904,PI,Nordeste,1,2,3,0,5,0,7,8,9
2210938,PI,Nordeste,1,2,3,0,5,0,7,8,9
2210953,PI,Nordeste,1,2,3,0,5,0,7,8,9
2210979,PI,Nordeste,1,2,3,0,2,6,5,7,3
2211001,PI,Nordeste,1,0,0,1,0,3,4,1,4
2211100,PI,Nordeste,1,2,1,3,5,0,7,8,9
2211209,PI,Nordeste,0,0,1,2,1,4,1,3,6
2211308,PI,Nordeste,1,2,3,0,2,6,5,7,3
2211357,PI,Nordeste,1,2,3,0,2,6,5,7,3
2211407,PI,Nordeste,1,2,3,0,5,0,7,8,9
2211506,PI,Nordeste,1,2,3,0,5,0,7,8,9
2211605,PI,Nordeste,0,1,3,0,5,0,7,8,9
2211704,PI,Nordeste,1,2,3,0,5,0,7,8,9
2300101,CE,Nordeste,0,1,3,0,2,6,5,7,0
2300150,CE,Nordeste,1,2,3,0,2,6,5,7,3
2300200,CE,Nordeste,1,2,1,3,1,5,2,0,5
2300309,CE,Nordeste,1,2,1,3,1,5,2,0,5
2300408,CE,Nordeste,1,2,1,3,1,5,2,0,3
2300507,CE,Nordeste,1,2,3,0,2,6,5,7,3
2300606,CE,Nordeste,1,2,3,0,5,0,7,8,9
2300705,CE,Nordeste,1,2,3,0,5,0,7,8,9
2300754,CE,Nordeste,1,2,1,3,5,0,7,8,9
2300804,CE,Nordeste,1,2,3,0,5,0,7,8,9
2300903,CE,Nordeste,1,2,3,0,2,6,5,7,9
2301000,CE,Nordeste,1,0,0,1,0,3,4,1,4
2301109,CE,Nordeste,1,0,0,1,0,3,4,1,4
2301208,CE,Nordeste,1,2,3,0,5,0,7,8,9
2301257,CE,Nordeste,1,2,3,0,5,0,7,8,9
2301307,CE,Nordeste,1,2,1,3,2,6,5,7,3
2301406,CE,Nordeste,1,2,3,0,5,0,7,8,9
2301505,CE,Nordeste,1,2,3,0,2,6,5,7,3
2301604,CE,Nordeste,1,2,3,0,5,0,7,8,9
2301703,CE,Nordeste,1,2,1,3,1,5,2,0,5
2301802,CE,Nordeste,1,2,3,0,2,6,5,7,3
2301851,CE,Nordeste,1,2,3,0,5,0,7,8,9
2301901,CE,Nordeste,1,2,1,3,1,5,2,0,5
2301950,CE,Nordeste,1,2,3,0,5,0,7,8,9
2302008,CE,Nordeste,1,2,3,0,2,6,5,7,3
2302057,CE,Nordeste,1,2,1,3,1,5,2,0,5
2302107,CE,Nordeste,1,2,1,3,5,0,7,8,9
2302206,CE,Nordeste,1,2,1,3,1,5,1,3,6
2302305,CE,Nordeste,1,2,3,0,5,0,7,8,9
2302404,CE,Nordeste,1,2,1,3,1,5,2,0,5
2302503,CE,Nordeste,1,2,1,3,1,3,4,4,8
2302602,CE,Nordeste,1,2,1,3,1,5,2,0,5
